seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
924,0.01,0.01,0.19,-0.04,0.19,0.83,sideways
925,0.01,0.08,1.09,-0.02,0.21,0.94,sideways
926,0.1,-0.2,1.1,0.16,0.43,0.73,sideways
927,0.09,0,0.67,0.09,-0.03,1.11,sideways
928,0.06,0.02,1.13,0.19,-0.02,1.01,sideways
929,0.07,0.01,0.49,0.27,-0.05,1.03,sideways
930,0.07,0.03,0.24,0.22,-0.05,1.03,sideways
931,0.06,0.05,-0.18,0.11,-0.06,1.02,sideways
932,0.04,0.05,0.03,0.04,-0.02,1.03,sideways
933,0.05,0.03,-0.28,0.02,-0.01,1.03,sideways
934,0.05,0.05,0.04,0.01,-0,1.03,sideways
935,0.06,0.04,0.04,0.01,-0,1.03,sideways
936,0.06,0.05,0.04,0.01,-0,1.03,sideways
937,0.05,0.04,0.04,0.01,-0,1.03,sideways
938,0.05,0.05,0.03,0.01,-0,1.03,sideways
939,0.05,0.04,0.03,0.01,-0,1.02,sideways
940,0.05,0.05,0.03,0.01,-0,1.03,sideways
941,0.05,0.04,0.03,0.02,-0,1.02,sideways
942,0.05,0.05,-0.09,0.08,-0.01,1.03,sideways
943,0.06,0.06,0.13,0.11,-0,1.03,sideways
944,0.11,0.05,-0.28,0.13,-0.01,1.08,sideways
945,0.05,0.04,-0.33,0.14,-0.01,1.06,sideways
946,0.07,0.05,-0.58,0.11,-0,1,sideways
947,0.04,0.01,-1.16,0.1,-0.03,1.04,sideways
948,0.03,0.06,-0.66,-0.04,0.03,0.94,sideways
949,0.06,0.04,-0.56,-0.07,-0,1.04,sideways
950,0.15,0.02,-0.34,-0.03,-0.01,0.96,sideways
951,0.06,0.04,0.03,-0.18,-0.01,1.01,sideways
952,0.04,0.04,-0.44,-0.16,0.02,1.02,sideways
953,0.05,0.04,0.03,-0.04,0,1.03,sideways
954,0.05,0.05,0.04,-0,0,1.03,sideways
955,0.06,0.05,0.27,-0,-0,1.03,sideways
956,0.05,0.06,0.03,0.01,0,1.03,sideways
957,0.05,0.05,0.04,0.01,-0,1.03,sideways
958,0.05,0.04,0.03,0.01,-0,1.03,sideways
959,0.06,0.05,0.04,0.01,-0,1.03,sideways
960,0.06,0.04,0.03,0.01,-0,1.03,sideways
961,0.05,0.04,0.03,0.01,-0,1.03,sideways
962,0.05,0.05,0.04,0.01,-0,1.02,sideways
963,0.11,0.06,0.09,-0.2,0.01,1.07,sideways
964,0.06,0.04,0.27,-0.13,-0.01,1.04,sideways
965,0.06,0.06,0.02,-0.09,0.01,1.03,sideways
966,0.04,0.05,-0.08,-0.08,-0,1.03,sideways
967,0.07,0.07,0.11,-0.06,0.02,1.07,sideways
968,0.06,0.07,0.56,-0.04,0.03,1.07,sideways
969,0.07,0.07,0.28,-0.03,0.02,1.04,sideways
970,0.08,0.01,0.6,0.01,-0.04,1.06,sideways
971,0.04,0.01,0.76,0.2,0.12,0.86,sideways
972,0.03,0.04,0.08,0.12,0.03,0.98,sideways
973,0.06,-0.01,0.46,0.2,-0.02,1.05,sideways
974,0.05,0.03,0.23,0.12,-0.03,1.03,sideways
975,0.06,0.05,0.01,0.13,0.01,1.03,sideways
976,0.06,0.05,0.03,0.04,0,1.03,sideways
977,0.06,0.04,0.04,0.02,0,1.03,sideways
978,0.05,0.04,0.04,0.01,-0,1.03,sideways
979,0.06,0.05,0.04,0.01,0,1.02,sideways
980,0.05,0.04,0.03,0.01,-0,1.02,sideways
981,0.05,0.04,0.04,0.01,-0,1.03,sideways
982,0.05,0.04,0.04,0.01,0,1.03,sideways
983,0.06,0.06,0.03,0.01,-0,1.03,sideways
984,0.05,0.04,0.04,0.01,-0,1.03,sideways
985,0.06,0.04,0.04,0.01,-0,1.03,sideways
986,0.05,0.04,0.04,0.01,-0,1.04,sideways
987,0.05,0.04,0.04,0.01,-0,1.03,sideways
988,0.01,0.05,-0.15,0.09,-0.02,1,sideways
989,0.05,0.08,-0.04,0.27,-0.05,1.02,sideways
990,0.06,0.1,-0.39,0.15,0,1.01,sideways
991,-0,0.1,-1,0.22,0.01,1.01,sideways
992,0.04,-0.03,-0.26,-0.05,0.16,1.11,sideways
993,0.03,0.09,-0.48,-0.06,0.04,1.07,sideways
994,0.05,0.1,-0.9,0.19,-0.08,0.95,sideways
995,0.04,0.02,0.07,-0.05,0.13,0.74,sideways
996,0.04,0.03,-0.21,-0.19,0.05,0.95,sideways
997,0.03,0.05,-0.23,-0.06,0.01,1,sideways
998,0.06,0.06,0.12,-0.14,-0.03,1.02,sideways
999,0.06,0.04,0.24,-0.03,-0.01,1.03,sideways
1000,0.07,0.05,0.2,0,-0.01,1.03,sideways
1001,0.05,0.05,0.04,0,-0,1.03,sideways
1002,0.06,0.05,0.04,0.01,-0,1.03,sideways
1003,0.06,0.04,0.04,0.01,-0,1.02,sideways
1004,0.06,0.04,0.04,0.01,-0,1.03,sideways
1005,0.07,0.05,0.04,0.01,-0,1.02,sideways
1006,0.05,0.04,0.02,0.01,-0,1.02,sideways
1007,0.05,0.03,0.03,0.01,-0,1.03,sideways
1008,0.05,0.05,0.04,0.01,0,1.03,sideways
1009,0.05,0.05,0.22,0.01,0,1.02,sideways
1010,0.05,0.04,0.26,-0.06,0.01,1.03,sideways
1011,0.06,0.05,0.05,-0.06,-0.02,1.05,sideways
1012,0.07,0.06,0.14,-0.11,-0,1.07,sideways
1013,0.12,-0,0.37,-0.18,-0.1,1.2,sideways
1014,0.02,0.07,0.52,-0.08,0.1,1.06,sideways
1015,0.09,0.01,1.13,-0.23,-0.07,1.25,sideways
1016,0.14,0.04,1.26,-0.15,-0.15,1.3,sideways
1017,0.02,0.06,1.1,-0.05,-0.03,1.18,sideways
1018,0.05,0.02,0.64,0.09,-0.02,1.08,sideways
1019,0.07,-0.01,0.75,0.15,-0.04,1.06,sideways
1020,0.06,0.02,0.34,0.19,-0.03,1.03,sideways
1021,0.05,0.04,0,0.11,0.01,1.03,sideways
1022,0.05,0.05,0.04,0.04,0,1.03,sideways
1023,0.05,0.05,0.03,0.02,-0,1.03,sideways
1024,0.05,0.04,0.04,0.01,-0,1.03,sideways
1025,0.06,0.05,0.02,0.01,-0,1.02,sideways
1026,0.05,0.04,0.04,0.01,-0,1.03,sideways
1027,0.05,0.04,0.04,0.01,-0.01,1.03,sideways
1028,0.06,0.05,0.04,0.01,-0,1.03,sideways
1029,0.05,0.04,0.03,0.01,-0,1.03,sideways
1030,0.06,0.04,0.03,0.01,-0,1.03,sideways
1031,0.05,0.05,-0.16,0.02,-0,1.03,sideways
1032,0.05,0.05,-0.38,0.07,-0.01,1.03,sideways
1033,0.05,0.03,0.02,0.08,-0,1.03,sideways
1034,0.08,0.08,-0.02,0.09,-0.01,1.06,sideways
1035,0.12,0.07,0.01,0.13,-0,1.02,sideways
1036,0.08,0.03,0.14,0.08,-0.02,1.04,sideways
1037,0.03,0.05,-0.58,0.13,-0.06,1.06,sideways
1038,0.07,0.08,-0.24,0.05,-0,0.93,sideways
1039,0.07,-0.01,0.43,0.06,-0.05,1.17,sideways
1040,-0,0.02,-1.31,0.12,-0.12,1.01,sideways
1041,0.07,-0.01,-0.65,-0.07,0.04,0.86,sideways
1042,0.03,0.02,-0.32,0,-0.07,0.88,sideways
1043,0.04,0.04,-0.71,-0.16,0.02,0.96,sideways
1044,0.05,0.04,0.04,-0.08,-0,1.01,sideways
1045,0.05,0.05,0.03,-0.02,-0.01,1.02,sideways
1046,0.06,0.05,0.08,-0.01,-0.01,1.03,sideways
1047,0.05,0.05,0.03,-0,-0,1.03,sideways
1048,0.05,0.04,0.03,0.01,-0,1.02,sideways
1049,0.06,0.04,0.04,0,-0,1.02,sideways
1050,0.05,0.04,0.04,0.01,-0,1.03,sideways
1051,0.06,0.05,0.03,0.01,-0,1.03,sideways
1052,0.06,0.04,0.04,0.01,-0,1.03,sideways
1053,0.05,0.05,0.04,0.01,-0,1.03,sideways
1054,0.05,0.04,0.04,0.01,-0,1.03,sideways
1055,0.06,0.05,0.03,0.01,-0,1.03,sideways
1056,0.05,0.04,0.04,0.01,-0,1.03,sideways
1057,0.05,0.05,-0.21,-0.05,0.01,1.02,sideways
1058,0.05,0.04,-0.18,-0.13,0.01,1.03,sideways
1059,0.06,0.06,-0.35,-0.16,0.02,1.02,sideways
1060,0.11,0.05,0.14,-0.05,-0.08,1.14,sideways
1061,0.04,-0,0.33,-0.08,-0.01,1.04,sideways
1062,0.07,0.05,0.15,0.02,0.01,1.08,sideways
1063,0.05,-0.02,0.17,0.06,-0.03,1.15,sideways
1064,0.06,0.04,0.42,0.01,-0,1.05,sideways
1065,0.07,0,0.32,0.22,-0.05,1,sideways
1066,0.04,0.02,0.23,0.18,-0.05,1.04,sideways
1067,0.07,-0.06,0.07,0.12,-0.02,1.02,sideways
1068,0.05,0.05,0.04,0.11,0.03,1.01,sideways
1069,0.05,0.04,0.03,0.04,0.01,1.02,sideways
1070,0.06,0.05,0.04,0.02,-0,1.03,sideways
1071,0.05,0.04,0.04,0.01,-0.01,1.03,sideways
1072,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1073,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1074,0.05,0.04,0.03,0.01,-0,1.03,sideways
1075,0.05,0.05,0.04,0.02,-0,1.02,sideways
1076,0.06,0.05,0.04,0.01,-0,1.02,sideways
1077,0.05,0.06,0.36,0.05,-0,1.03,sideways
1078,0.02,0.11,-0.16,0.08,-0.02,1.03,sideways
1079,0.05,0.07,0.05,0.09,-0,1,sideways
1080,0.09,0.06,0.17,0.07,0,1.06,sideways
1081,0.05,0.09,-0.21,0.07,-0,1.06,sideways
1082,0.06,0.05,-0.05,0.1,-0.02,1.05,sideways
1083,0.05,0.08,-0.08,0.07,0.01,1,sideways
1084,0.05,0.05,-0.02,0.09,0.01,1.01,sideways
1085,0.08,0.06,0.82,0.12,-0.05,1.06,sideways
1086,0.01,0.04,-0.34,0.05,0,0.98,sideways
1087,0.05,0.02,-0.39,0.02,-0.02,1.04,sideways
1088,0.05,-0.01,0.1,-0.11,0.01,1.03,sideways
1089,0.03,0.03,-0.7,-0.22,0.04,1.05,sideways
1090,0.04,0.04,-0.11,-0.19,0.03,1.03,sideways
1091,0.05,0.03,0.04,-0.05,0,1.03,sideways
1092,0.06,0.05,0.03,-0.01,-0,1.03,sideways
1093,0.05,0.05,0.05,0,-0,1.03,sideways
1094,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1095,0.05,0.05,0.04,0.01,-0,1.03,sideways
1096,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1097,0.06,0.04,0.03,0.01,-0,1.03,sideways
1098,0.05,0.04,0.03,0.01,-0,1.03,sideways
1099,0.06,0.04,0.03,0.01,-0,1.03,sideways
1100,0.06,0.04,0.03,0.01,-0,1.03,sideways
1101,0.05,0.04,0.04,0.01,-0,1.03,sideways
1102,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1103,0.06,0.05,-0.21,-0.07,-0,1.06,sideways
1104,0.04,0.06,-0.4,-0.1,-0,1.05,sideways
1105,0.04,0.07,-0.36,-0.12,-0,1.02,sideways
1106,0.07,0.04,0.13,-0.09,-0.02,1.06,sideways
1107,0.02,0.04,-0.3,-0.1,0,1.05,sideways
1108,0.12,0.04,0.71,-0,-0.01,1.1,sideways
1109,0.1,-0.04,0.85,-0.01,-0.05,1.14,sideways
1110,0.06,0.05,0.43,0.04,-0.05,1.08,sideways
1111,0.08,0.05,0.25,0.17,-0.03,1.05,sideways
1112,0.05,0.01,0.48,0.11,-0.02,1.03,sideways
1113,0.04,0.01,-0.18,0.15,-0.03,1.03,sideways
1114,0.05,0.05,0.07,0.15,-0.01,1.03,sideways
1115,0.05,0.05,0.03,0.05,-0.01,1.03,sideways
1116,0.06,0.05,0.05,0.02,-0.01,1.03,sideways
1117,0.06,0.05,0.03,0.02,-0,1.03,sideways
1118,0.04,0.04,0.03,0.01,-0,1.03,sideways
1119,0.05,0.05,0.04,0.01,-0,1.03,sideways
1120,0.06,0.04,0.03,0.01,-0.01,1.03,sideways
1121,0.07,0.04,0.04,0.01,-0,1.03,sideways
1122,0.06,0.04,0.05,0.01,0,1.03,sideways
1123,0.07,0.06,0.03,0.03,-0,1.03,sideways
1124,0.06,0.04,0.04,0.07,-0,1.03,sideways
1125,0.07,0.07,0.31,0.07,0.01,1.02,sideways
1126,0.07,0.07,0.3,0.09,-0.01,1.04,sideways
1127,0.07,0.07,0.44,0.16,-0.01,1.03,sideways
1128,0.06,0.05,0.49,0.18,-0.01,1.02,sideways
1129,0.05,0.04,-1.01,0.09,-0.01,1.03,sideways
1130,0.03,0.06,-0.84,0.13,-0.05,0.88,sideways
1131,0.07,0.02,-0.23,0,-0.06,1,sideways
1132,0.05,0.04,-0.54,-0.13,0.01,0.98,sideways
1133,0.02,0.04,-0.42,-0.19,0.01,0.98,sideways
1134,0.04,0.04,-0.24,-0.18,0.01,1.03,sideways
1135,0.04,0.04,0.04,-0.05,-0,1.03,sideways
1136,0.07,0.04,0.05,-0.01,0,1.03,sideways
1137,0.07,0.05,0.38,0.01,-0,1.03,sideways
1138,0.05,0.05,0.13,0.01,0,1.03,sideways
1139,0.06,0.04,0.04,0.01,-0,1.03,sideways
1140,0.06,0.04,0.03,0.01,-0,1.03,sideways
1141,0.06,0.05,0.04,0.01,0,1.03,sideways
1142,0.06,0.05,0.04,0.01,-0,1.03,sideways
1143,0.05,0.04,0.03,0.01,-0,1.03,sideways
1144,0.06,0.04,0.04,0.01,-0,1.03,sideways
1145,0.05,0.04,0.04,0.01,-0,1.03,sideways
1146,0.06,0.04,0.24,-0.08,-0.02,1.08,sideways
1147,0.06,0.04,0.04,-0.08,0,1.04,sideways
1148,0.06,0.06,-0.06,-0.08,-0.01,1.04,sideways
1149,0.05,0.06,0.08,-0.11,-0,1.04,sideways
1150,0.03,0.06,0.11,-0.08,-0.03,1.06,sideways
1151,0.03,0.06,0.33,-0.11,0.1,0.9,sideways
1152,0.09,0.01,0.54,-0.08,-0.07,1.04,sideways
1153,0.09,0.05,0.56,0,-0.1,1.2,sideways
1154,0.07,0.01,0.5,0.08,-0.05,1.13,sideways
1155,0.06,0,0.19,0.13,-0.02,1.08,sideways
1156,0.05,0.02,0.16,0.09,-0,1.04,sideways
1157,0.05,0.02,-0.16,0.12,-0,1.03,sideways
1158,0.06,0.05,0.03,0.05,-0,1.03,sideways
1159,0.06,0.04,0.03,0.02,0,1.03,sideways
1160,0.05,0.04,0.04,0.01,0,1.03,sideways
1161,0.05,0.05,0.04,0.01,-0,1.03,sideways
1162,0.06,0.04,0.02,0.01,-0,1.03,sideways
1163,0.05,0.04,0.04,0.01,-0,1.03,sideways
1164,0.05,0.05,0.03,0.01,0,1.03,sideways
1165,0.05,0.05,0.03,0.01,-0,1.03,sideways
1166,0.05,0.03,0.04,0.01,-0,1.03,sideways
1167,0.05,0.05,-0.17,0.02,0,1.03,sideways
1168,0.05,0.05,-0.15,0.08,-0,1.02,sideways
1169,0.05,0.07,0.05,0.14,-0.01,1.03,sideways
1170,0.09,0.06,0.9,0.17,0,1.03,sideways
1171,0.1,0,-0.43,-0.03,0.08,1.1,sideways
1172,0.09,0.06,-0.66,0.09,-0.12,0.96,sideways
1173,0.1,0.06,-0.07,-0,0.03,1,sideways
1174,0.04,0.01,-0.51,0,0.02,0.99,sideways
1175,0.06,0.03,-0.51,-0.07,0.01,1.03,sideways
1176,0.05,-0.01,0.13,-0.09,-0.06,1.19,sideways
1177,0.04,0.03,-0.64,-0.14,-0.01,1.1,sideways
1178,0.05,0.05,-0.11,-0.17,0,1.05,sideways
1179,0.05,0.05,0.06,-0.06,0,1.03,sideways
1180,0.05,0.05,0.04,-0.01,-0,1.03,sideways
1181,0.05,0.04,0.08,-0.01,-0.01,1.03,sideways
1182,0.06,0.05,0.09,0.02,-0,1.03,sideways
1183,0.06,0.05,0.04,0.01,-0,1.03,sideways
1184,0.06,0.04,0.04,0.01,-0,1.03,sideways
1185,0.05,0.05,0.05,0.01,-0,1.03,sideways
1186,0.05,0.05,0.03,0.01,-0,1.03,sideways
1187,0.05,0.04,0.04,0.01,-0,1.03,sideways
1188,0.06,0.04,0.04,0.01,-0,1.03,sideways
1189,0.06,0.04,0.35,-0.06,0.01,1.02,sideways
1190,0.05,0.05,0.22,-0.08,-0,1.03,sideways
1191,0.06,0.05,0.16,-0.08,-0.01,1.04,sideways
1192,0.07,0.08,-0.2,-0.16,-0.04,1.04,sideways
1193,0.06,0.04,0,-0.14,-0.01,1.02,sideways
1194,0.09,0.03,0.35,-0.14,0.05,1.02,sideways
1195,0.05,0.03,0.42,-0.05,0.04,1.02,sideways
1196,0.07,0.01,0.37,0.01,0.01,1.05,sideways
1197,0.06,0.01,1.17,0.1,0.01,1.01,sideways
1198,0.05,-0.05,0.92,0.11,-0,1.02,sideways
1199,0.04,0.02,0.04,0.21,-0.02,1.01,sideways
1200,0.05,0.03,-0.22,0.14,0.01,1.02,sideways
1201,0.05,0.04,0.03,0.05,0,1.03,sideways
1202,0.06,0.05,-0.15,0.1,0.02,1.04,sideways
1203,0.05,0.04,-0.18,0.02,-0.03,1.03,sideways
1204,0.06,0.05,0.04,0.01,-0.01,1.03,sideways
1205,0.06,0.05,0.04,0.01,-0,1.03,sideways
1206,0.06,0.04,0.05,0.01,-0,1.03,sideways
1207,0.05,0.04,0.04,0.01,0,1.03,sideways
1208,0.05,0.05,0.04,0.01,-0,1.03,sideways
1209,0.05,0.08,0.4,-0.02,-0.02,1.04,sideways
1210,0.06,0.05,0.24,0.08,-0.01,1.03,sideways
1211,0.06,0.03,0.07,0.1,-0.01,1.03,sideways
1212,0.04,0.09,0.06,0.11,-0,0.99,sideways
1213,0.05,0.09,-0.32,0.11,-0,0.98,sideways
1214,0.08,0.03,-0.01,0.11,0.04,0.98,sideways
1215,0.05,0.08,-0.23,0.08,0.02,0.98,sideways
1216,0.04,0.04,-0.16,0.06,-0,1,sideways
1217,0.06,0.03,-0.59,-0.14,0.1,1.07,sideways
1218,0.04,0.03,-0.71,-0.1,0.03,1.04,sideways
1219,0.06,0.07,-0.16,-0.23,0.02,1.01,sideways
1220,0.02,0.04,-0.39,-0.15,0.01,1.02,sideways
1221,0.05,0.04,0.08,-0.17,0,1.02,sideways
1222,0.07,0.04,0.04,-0.04,-0,1.02,sideways
1223,0.07,0.04,0.33,-0.01,-0.01,1.03,sideways
1224,0.07,0.05,0.28,0,0,1.02,sideways
1225,0.05,0.04,0.04,0.01,-0,1.02,sideways
1226,0.05,0.05,0.04,0.01,-0,1.03,sideways
1227,0.04,0.04,0.04,0.01,0,1.02,sideways
1228,0.05,0.05,0.04,0.01,0,1.03,sideways
1229,0.05,0.05,0.04,0.01,-0,1.03,sideways
1230,0.05,0.05,0.03,0.01,-0,1.03,sideways
1231,0.05,0.04,0.05,-0.01,0,1.03,sideways
1232,0.06,0.05,0.2,-0.05,0,1.03,sideways
1233,0.04,0.05,0.04,-0.1,-0,1.02,sideways
1234,0.06,0.04,0.11,-0.09,0.01,1.01,sideways
1235,0.02,0.04,0.34,-0.03,0.02,0.98,sideways
1236,0.08,0.04,0.26,-0.05,0.03,0.98,sideways
1237,0.11,-0.03,0.58,-0.04,-0.04,1.08,sideways
1238,-0,0.03,0.92,-0.15,0.01,1.13,sideways
1239,0.07,0.08,0.44,-0.07,-0.09,1.13,sideways
1240,0.04,0.02,0.33,0.01,-0.03,1.06,sideways
1241,0.06,0.02,0.08,0.11,-0.01,1.03,sideways
1242,0.06,0.02,0.01,0.13,-0.01,1.01,sideways
1243,0.05,0.04,0,0.13,0,1.02,sideways
1244,0.05,0.04,0.03,0.05,0,1.03,sideways
1245,0.06,0.04,0.03,0.02,-0,1.03,sideways
1246,0.04,0.05,0.04,0.01,-0,1.03,sideways
1247,0.05,0.05,0.04,0.01,-0,1.03,sideways
1248,0.05,0.05,0.03,0.01,0,1.03,sideways
1249,0.05,0.05,0.05,0.01,0,1.03,sideways
1250,0.05,0.04,0.04,0.01,0,1.03,sideways
1251,0.06,0.05,0.03,0.01,-0,1.02,sideways
1252,0.05,0.05,0.04,0.01,-0,1.02,sideways
1253,0.06,0.05,0.04,0.01,0,1.02,sideways
1254,0.06,0.05,0.04,0.01,-0,1.03,sideways
1255,0.02,0.05,-0.42,0.07,-0.01,1.01,sideways
1256,0.04,0.05,-0.32,0.09,-0.01,1.03,sideways
1257,0.05,0.06,0,0.1,0.01,1.02,sideways
1258,0.03,0.05,-0.48,0.13,0.02,0.98,sideways
1259,0.05,0.07,-0.43,0.07,0.02,1.02,sideways
1260,0.05,0.06,-0.29,0.11,0,0.99,sideways
1261,0.04,0.04,-0.82,-0.01,0,1.01,sideways
1262,0.05,0.05,-0.2,-0.07,0.01,1.04,sideways
1263,0.06,0.03,-0.6,-0.05,-0.04,1.07,sideways
1264,0.04,0.05,-0.44,-0.14,0,1.02,sideways
1265,0.04,0.04,-0.2,-0.17,0,1.04,sideways
1266,0.06,0.04,0.24,-0.11,0,1.03,sideways
1267,0.05,0.05,0.03,-0.03,-0,1.03,sideways
1268,0.06,0.03,0.16,-0.02,0,1.03,sideways
1269,0.07,0.05,0.24,0,0,1.03,sideways
1270,0.05,0.05,0.04,0.01,0,1.03,sideways
1271,0.05,0.05,0.04,0.01,-0,1.03,sideways
1272,0.05,0.04,0.04,0.01,-0,1.03,sideways
1273,0.05,0.03,0.04,0.01,-0,1.02,sideways
1274,0.05,0.04,0.04,0.01,-0,1.03,sideways
1275,0.07,0.06,0.14,-0.12,0.1,1.07,sideways
1276,0.06,0.04,0.4,-0.08,0.02,1.05,sideways
1277,0.06,0.05,0.26,-0.06,0,1.04,sideways
1278,0.06,0.06,0.21,-0.06,-0.02,1.03,sideways
1279,0.06,0.06,0.24,-0.06,0.01,1,sideways
1280,0.06,0.05,0.58,-0.04,0.01,1.02,sideways
1281,0.05,0.04,-0.26,-0.01,0.03,0.98,sideways
1282,0.05,0.06,0.33,-0.04,0.05,1.01,sideways
1283,0.07,0.03,0.68,-0.04,-0.04,1.11,sideways
1284,0.06,0.04,0.19,0.07,-0.04,1.05,sideways
1285,0.07,0.04,0.65,0.07,-0.01,1.04,sideways
1286,0.05,0.02,0.4,0.1,-0.03,1.02,sideways
1287,0.03,0.01,0.14,0.16,0.01,1,sideways
1288,0.06,0.04,0.02,0.13,-0.01,1.02,sideways
1289,0.05,0.05,0.04,0.05,-0,1.03,sideways
1290,0.06,0.06,0.04,0.02,-0,1.03,sideways
1291,0.06,0.04,0.04,0.01,-0,1.03,sideways
1292,0.05,0.04,0.03,0.01,-0.01,1.03,sideways
1293,0.06,0.05,0.03,0.01,-0.01,1.03,sideways
1294,0.05,0.05,0.03,0.01,-0,1.03,sideways
1295,0.05,0.05,0.03,0.01,-0,1.03,sideways
1296,0.05,0.05,0.03,0.01,-0,1.03,sideways
1297,0.06,0.04,0.04,0.01,-0,1.02,sideways
1298,0.06,0.04,0.03,0.01,-0,1.03,sideways
1299,0.05,0.04,0.04,0.01,-0,1.02,sideways
1300,0.05,0.04,0.02,0.01,-0,1.03,sideways
1301,0.06,0.04,0.08,0.02,-0,1.03,sideways
1302,0.1,0.03,1.06,0.14,-0.02,1.03,sideways
1303,0.05,0.06,-0.57,0.12,-0.02,1.04,sideways
1304,0.05,0.05,-0.49,0.17,0.03,1.02,sideways
1305,0.05,0.07,-0.08,0.18,-0,1.05,sideways
1306,0.04,0.07,-0.5,0,0.05,0.96,sideways
1307,0.02,0.04,-0.58,-0.02,0.08,1.01,sideways
1308,0.03,0.04,-0.16,-0.05,-0,1.01,sideways
1309,0.05,0.02,-0.71,-0.14,0.01,1,sideways
1310,0.05,0.02,-0.28,-0.09,-0,1.05,sideways
1311,0.06,0.04,0.06,-0.18,-0,1.03,sideways
1312,0.05,0.04,0.03,-0.05,-0,1.03,sideways
1313,0.06,0.04,0.03,-0.01,-0,1.03,sideways
1314,0.06,0.04,0.04,0.01,0,1.03,sideways
1315,0.05,0.04,0.1,0.03,0,1.02,sideways
1316,0.06,0.03,0.04,0.02,0,1.03,sideways
1317,0.05,0.04,0.03,0.01,-0,1.03,sideways
1318,0.06,0.04,0.03,0.01,0,1.03,sideways
1319,0.05,0.05,0.04,0.01,-0,1.03,sideways
1320,0.06,0.05,0.04,0.01,-0,1.03,sideways
1321,0.06,0.04,0.03,0.01,-0,1.03,sideways
1322,0.05,0.05,0.03,0.01,-0,1.03,sideways
1323,0.06,0.05,0.03,0.01,-0,1.03,sideways
1324,0.05,0.04,0.02,0.01,-0,1.03,sideways
1325,0.06,0.04,0.04,0.01,-0,1.03,sideways
1326,0.05,0.04,0.13,-0.05,-0.03,1.01,sideways
1327,0.04,0.07,-0.23,-0.14,0,1.03,sideways
1328,0.03,0.06,0.06,-0.16,-0.01,0.99,sideways
1329,0.08,-0.01,0.07,-0.23,0.08,1.06,sideways
1330,0.07,0.03,0.81,-0.13,0.03,1.06,sideways
1331,0.1,-0.06,0.52,-0.02,0.05,1.06,sideways
1332,0.06,0.05,0.59,0.12,-0.01,1.05,sideways
1333,0.07,0.02,0.72,0.23,-0.01,1.01,sideways
1334,0.05,0.04,0.12,0.21,-0.02,1.01,sideways
1335,0.07,0.05,0.03,0.16,0,1.02,sideways
1336,0.06,0.04,0.04,0.05,-0,1.03,sideways
1337,0.05,0.04,0.03,0.03,-0,1.03,sideways
1338,0.06,0.05,0.03,0.02,-0,1.03,sideways
1339,0.05,0.04,0.04,0.01,-0,1.03,sideways
1340,0.06,0.04,0.03,0.01,-0,1.03,sideways
1341,0.05,0.04,0.04,0.01,-0,1.03,sideways
1342,0.05,0.04,0.04,0.01,-0,1.03,sideways
1343,0.06,0.05,0.04,0.01,-0,1.03,sideways
1344,0.06,0.05,0.03,0.01,-0,1.03,sideways
1345,0.05,0.05,-0.05,0.09,-0.01,1.03,sideways
1346,0.05,0.06,-0.06,0.11,0,1.03,sideways
1347,0.06,0.05,-0.33,0.14,-0.01,1,sideways
1348,0.06,0,-0.43,-0,0.22,1.04,sideways
1349,0,0.08,-0.51,-0.03,0.18,1.04,sideways
1350,0.05,0.04,-0.61,0.01,0.05,1.04,sideways
1351,0.08,0.01,0.13,-0.05,0.02,1.07,sideways
1352,-0.12,0.04,-0.82,-0.06,0.05,0.89,sideways
1353,0.05,0.01,-0.41,-0.06,0.02,1.02,sideways
1354,0.06,0.03,-0.09,-0.07,-0.01,1.02,sideways
1355,0.06,0.04,0.08,-0.09,0,1.03,sideways
1356,0.06,0.05,0.16,-0.09,-0,1.03,sideways
1357,0.05,0.04,0.03,-0.02,-0,1.03,sideways
1358,0.05,0.05,0.05,-0.01,-0,1.03,sideways
1359,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1360,0.06,0.05,0.03,0.01,-0,1.03,sideways
1361,0.05,0.03,0.03,0.01,-0,1.03,sideways
1362,0.05,0.04,0.04,0.01,-0,1.03,sideways
1363,0.05,0.05,0.03,0.01,-0.01,1.03,sideways
1364,0.07,0.05,0.04,0.01,-0,1.03,sideways
1365,0.04,0.05,0.04,0.01,-0,1.03,sideways
1366,0.07,0.04,0.03,0.01,-0,1.03,sideways
1367,0.05,0.04,0.03,0.01,-0,1.02,sideways
1368,-0.02,0.01,0.18,-0.12,-0.04,0.84,sideways
1369,0.03,0.07,0.24,-0.15,0,0.96,sideways
1370,0.04,0.06,0.35,-0.08,0.01,0.97,sideways
1371,0.05,0.07,0.23,-0.13,0,1.02,sideways
1372,0.19,0.06,0.23,-0.02,-0.03,1.24,sideways
1373,0.09,-0.08,0.21,0.07,-0.03,0.92,sideways
1374,0.05,-0.02,0.71,0.12,0.21,0.91,sideways
1375,0.06,0.03,0.37,0.08,0.05,0.97,sideways
