seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
0,0.05,0.04,0.04,-0,-0,0.72,90degRot
1,0.05,0.04,0.04,0.01,-0,0.93,90degRot
2,0.05,0.04,0.04,0.01,-0.01,1,90degRot
3,0.05,0.05,0.04,0.01,-0,1.02,90degRot
4,0.04,0.04,0.04,0.01,-0,1.01,90degRot
5,0.05,0.03,0.04,0.01,-0,1.02,90degRot
6,0.05,0.04,0.04,0.01,-0,1.02,90degRot
7,0.05,0.05,0.03,0.01,-0,1.02,90degRot
8,0.05,0.05,0.04,0.01,-0,1.02,90degRot
9,0.05,0.05,0.04,0.01,-0,1.02,90degRot
10,0.05,0.05,0.04,0.01,-0,1.03,90degRot
11,0.12,0.07,0.03,0.03,-0,1.09,90degRot
12,0.04,-0.05,0.08,-0.02,-0.02,0.86,90degRot
13,0.04,0.05,0.04,0,-0.01,0.96,90degRot
14,0.05,0.04,0.04,0.01,-0,1,90degRot
15,0.05,0.05,0.03,0.01,-0,1.01,90degRot
16,0.06,0.04,0.05,0.01,-0,1.02,90degRot
17,0.05,0.05,0.03,0.01,-0,1.03,90degRot
18,0.05,0.04,0.03,0.01,-0.01,1.02,90degRot
19,0.06,0.04,0.04,0.01,-0,1.02,90degRot
20,0.05,0.05,0.03,0.01,-0,1.02,90degRot
21,0.05,0.04,0.04,0.01,-0,1.02,90degRot
22,0.06,0.05,0.03,0.01,-0,1.03,90degRot
23,0.05,0.04,0.04,0.01,-0,1.03,90degRot
24,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
25,0.06,0.04,0.04,0.01,-0,1.03,90degRot
26,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
27,0.06,0.04,0.04,0.01,-0,1.02,90degRot
28,0.05,0.04,0.04,0.01,-0,1.03,90degRot
29,0.06,0.04,0.03,0.01,-0,1.02,90degRot
30,0.06,0.04,0.04,0.01,-0.01,1.02,90degRot
31,0.05,0.04,0.03,0.01,-0,1.02,90degRot
32,0.06,0.05,0.04,0.01,-0.01,1.02,90degRot
33,0.06,0.04,0.03,0.01,-0,1.02,90degRot
34,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
35,0.05,0.04,0.03,0.01,-0,1.03,90degRot
36,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
37,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
38,0.05,0.04,0.03,0.01,-0,1.03,90degRot
39,0.06,0.05,0.04,0.01,-0,1.03,90degRot
40,0.06,0.04,0.03,0.01,-0,1.02,90degRot
41,0.05,0.05,0.05,0.01,-0,1.02,90degRot
42,0.06,0.04,0.05,0.01,-0,1.02,90degRot
43,0.05,0.04,0.04,0.01,-0,1.03,90degRot
44,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
45,0.05,0.05,0.03,0.01,-0,1.03,90degRot
46,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
47,0.05,0.05,0.02,0.01,-0,1.03,90degRot
48,0.06,0.03,0.03,0.01,-0,1.03,90degRot
49,0.06,0.05,0.03,0.01,-0.01,1.03,90degRot
50,0.06,0.04,0.03,0.01,-0,1.02,90degRot
51,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
52,0.06,0.05,0.04,0.02,-0.01,1.03,90degRot
53,0.05,0.05,0.03,0.01,-0,1.03,90degRot
54,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
55,0.05,0.04,0.05,0.01,-0.01,1.02,90degRot
56,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
57,0.06,0.05,0.03,0.02,-0,1.02,90degRot
58,0.06,0.05,0.03,0.01,-0,1.02,90degRot
59,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
60,0.05,0.05,0.05,0.01,0,1.02,90degRot
61,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
62,0.05,0.05,0.04,0.01,-0,1.02,90degRot
63,0.06,0.04,0.03,0.01,0,1.02,90degRot
64,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
65,0.05,0.03,0.03,0.01,-0,1.03,90degRot
66,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
67,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
68,0.05,0.05,0.03,0.01,-0,1.03,90degRot
69,0.05,0.04,0.04,0.01,-0,1.02,90degRot
70,0.06,0.04,0.03,0.01,-0,1.02,90degRot
71,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
72,0.06,0.05,0.02,0.01,-0,1.02,90degRot
73,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
74,0.05,0.05,0.04,0.01,-0,1.03,90degRot
75,0.05,0.05,0.04,0.01,-0,1.03,90degRot
76,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
77,0.06,0.04,0.05,0.01,-0,1.03,90degRot
78,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
79,0.05,0.05,0.04,0.01,-0.01,1.02,90degRot
80,0.05,0.04,0.04,0.01,-0,1.02,90degRot
81,0.06,0.05,0.03,0.01,-0.01,1.02,90degRot
82,0.06,0.05,0.03,0.01,-0,1.03,90degRot
83,0.06,0.04,0.03,0.01,-0,1.02,90degRot
84,0.05,0.05,0.04,0.01,-0,1.02,90degRot
85,0.05,0.05,0.03,0.01,0,1.02,90degRot
86,0.05,0.04,0.04,0.01,-0,1.02,90degRot
87,0.05,0.05,0.04,0.01,-0,1.02,90degRot
88,0.06,0.05,0.03,0.01,-0.01,1.03,90degRot
89,0.05,0.05,0.05,0.01,-0,1.03,90degRot
90,0.05,0.04,0.05,0,-0,1.03,90degRot
91,0.04,0.04,0.03,-0.01,0.01,1,90degRot
92,0.06,0.04,0.03,-0,0,1.02,90degRot
93,0.06,0.05,0.04,-0.01,-0.01,1.03,90degRot
94,0.06,0.05,0.02,0.01,-0,1.03,90degRot
95,0.05,0.04,0.03,0.01,0,1.03,90degRot
96,0.06,0.04,0.03,0.01,-0,1.03,90degRot
97,0.06,0.04,0.04,0,-0.01,1.03,90degRot
98,0.05,0.04,0.03,0.01,-0,1.02,90degRot
99,0.06,0.05,0.04,0.01,-0.01,1.02,90degRot
100,0.05,0.06,0.03,0,-0,1.02,90degRot
101,0.06,0.05,0.04,0.01,-0,1.03,90degRot
102,0.05,0.05,0.03,0.01,-0.01,1.03,90degRot
103,0.05,0.05,0.03,0.01,-0,1.02,90degRot
104,0.06,0.05,0.03,0.01,-0,1.02,90degRot
105,0.05,0.05,0.04,0.01,-0,1.03,90degRot
106,0.05,0.05,0.04,0.01,-0,1.03,90degRot
107,0.05,0.05,0.04,0.01,-0,1.03,90degRot
108,0.05,0.04,0.04,0.01,-0,1.02,90degRot
109,0.05,0.05,0.03,0,-0,1.03,90degRot
110,0.05,0.04,0.02,0.01,-0,1.03,90degRot
111,0.05,0.04,0.04,0.01,-0,1.03,90degRot
112,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
113,0.05,0.05,0.03,0.01,-0,1.02,90degRot
114,0.05,0.04,0.03,0.01,-0,1.03,90degRot
115,0.05,0.05,0.03,0.01,-0.01,1.03,90degRot
116,0.05,0.04,0.04,0.01,-0,1.03,90degRot
117,0.06,0.04,0.03,0.01,0,1.03,90degRot
118,0.05,0.04,0.03,0.01,-0,1.03,90degRot
119,0.05,0.05,0.03,0.01,-0,1.03,90degRot
120,0.06,0.05,0.03,0.01,-0,1.03,90degRot
121,0.06,0.04,0.03,0.01,-0,1.02,90degRot
122,0.05,0.05,0.04,0.01,-0.01,1.02,90degRot
123,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
124,0.04,0.05,0.03,0.01,-0.01,1.02,90degRot
125,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
126,0,0.14,0.04,0,-0.01,1.03,90degRot
127,0.06,0.03,0.04,0.01,-0.01,1.03,90degRot
128,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
129,0.06,0.05,0.04,0.01,-0.01,1.02,90degRot
130,0.06,0.03,0.03,0.02,-0.01,1.02,90degRot
131,0.06,0.04,0.03,0.01,-0,1.03,90degRot
132,0.06,0.05,0.03,0.01,-0.01,1.03,90degRot
133,0.05,0.05,0.04,0.01,-0,1.02,90degRot
134,0.05,0.04,0.04,0.01,-0,1.03,90degRot
135,0.05,0.03,0.04,0.01,-0.01,1.03,90degRot
136,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
137,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
138,0.05,0.04,0.04,0.01,-0,1.03,90degRot
139,0.06,0.04,0.04,0.01,-0,1.02,90degRot
140,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
141,0.04,0.04,0.04,0.01,-0,1.03,90degRot
142,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
143,0.05,0.03,0.04,0.01,-0,1.03,90degRot
144,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
145,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
146,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
147,0.05,0.04,0.04,0.02,-0,1.02,90degRot
148,0.05,0.03,0.04,0.01,-0.01,1.03,90degRot
149,0.04,0.04,0.04,0.01,-0.01,1.03,90degRot
150,0.05,0.04,0.05,0.01,-0.01,1.03,90degRot
151,0.04,0.05,0.04,0.01,-0,1.02,90degRot
152,0.05,0.04,0.04,0.02,-0,1.03,90degRot
153,0.05,0.03,0.04,0.01,-0,1.03,90degRot
154,0.05,0.04,0.04,0.01,-0,1.03,90degRot
155,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
156,0.05,0.03,0.04,0.01,-0,1.03,90degRot
157,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
158,0.05,0.04,0.04,0.01,-0,1.02,90degRot
159,0.06,0.04,0.04,0.01,-0.01,1.02,90degRot
160,0.06,0.05,0.04,0.01,-0,1.03,90degRot
161,0.05,0.04,0.04,0.01,-0,1.03,90degRot
162,0.06,0.04,0.04,0.01,-0,1.02,90degRot
163,0.05,0.05,0.04,0.01,-0,1.03,90degRot
164,0.06,0.06,0.04,0.01,-0,1.02,90degRot
165,0.05,0.05,0.04,0.01,-0,1.02,90degRot
166,0.05,0.06,0.05,0.01,-0.01,1.03,90degRot
167,0.05,0.05,0.03,0.01,-0,1.03,90degRot
168,0.05,0.04,0.04,0.01,-0,1.03,90degRot
169,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
170,0.06,0.05,0.04,0.01,-0,1.03,90degRot
171,0.05,0.04,0.04,0.01,-0.01,1.02,90degRot
172,0.05,0.04,0.03,0.01,-0.01,1.02,90degRot
173,0.06,0.04,0.03,0.01,-0,1.03,90degRot
174,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
175,0.06,0.05,0.03,0.01,-0,1.03,90degRot
176,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
177,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
178,0.05,0.04,0.03,0.01,-0.01,1.02,90degRot
179,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
180,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
181,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
182,0.06,0.04,0.04,0.01,-0,1.02,90degRot
183,0.06,0.05,0.04,0.01,-0,1.03,90degRot
184,0.06,0.04,0.04,0.01,-0,1.02,90degRot
185,0.04,0.04,0.04,0.01,-0.01,1.02,90degRot
186,0.06,0.04,0.03,0.01,-0.01,1.03,90degRot
187,0.06,0.04,0.04,0.01,-0,1.02,90degRot
188,0.05,0.04,0.03,0.01,-0,1.02,90degRot
189,0.05,0.04,0.03,0.01,-0,1.03,90degRot
190,0.05,0.05,0.03,0.01,-0.01,1.03,90degRot
191,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
192,0.04,0.04,0.04,0.01,-0,1.03,90degRot
193,0.05,0.04,0.04,0.01,-0,1.03,90degRot
194,0.05,0.04,0.03,0.01,-0,1.03,90degRot
195,0.05,0.05,0.03,0.01,-0.01,1.03,90degRot
196,0.05,0.06,0.03,0.01,-0.01,1.03,90degRot
197,0.05,0.04,0.03,0.01,-0,1.03,90degRot
198,0.06,0.05,0.04,0.01,-0,1.03,90degRot
199,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
200,0.05,0.05,0.03,0.01,-0,1.02,90degRot
201,0.05,0.05,0.04,0.01,-0.01,1.02,90degRot
202,0.05,0.04,0.04,0.01,-0,1.02,90degRot
203,0.05,0.05,0.04,0.01,-0,1.03,90degRot
204,0.05,0.04,0.03,0.01,-0,1.03,90degRot
205,0.05,0.04,0.04,0.01,-0,1.03,90degRot
206,0.04,0.05,0.04,0.01,-0.01,1.03,90degRot
207,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
208,0.05,0.04,0.03,0.01,-0,1.02,90degRot
209,0.06,0.04,0.03,0.01,-0,1.02,90degRot
210,0.06,0.05,0.04,0.01,-0,1.02,90degRot
211,0.06,0.04,0.03,0.01,-0,1.02,90degRot
212,0.06,0.05,0.03,0.01,-0,1.02,90degRot
213,0.06,0.05,0.03,0.01,-0,1.02,90degRot
214,0.05,0.04,0.03,0.01,-0.01,1.02,90degRot
215,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
216,0.06,0.05,0.03,0.01,-0,1.02,90degRot
217,0.05,0.04,0.04,0.01,-0,1.03,90degRot
218,0.05,0.05,0.05,0.01,-0,1.03,90degRot
219,0.05,0.05,0.04,0.01,-0,1.03,90degRot
220,0.05,0.04,0.04,0.01,-0.01,1.02,90degRot
221,0.05,0.04,0.03,0.01,-0.01,1.02,90degRot
222,0.05,0.05,0.05,0.01,-0,1.02,90degRot
223,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
224,0.05,0.05,0.04,0.01,-0,1.02,90degRot
225,0.05,0.04,0.02,0.02,-0,1.03,90degRot
226,0.06,0.05,0.03,0.01,-0.01,1.03,90degRot
227,0.05,0.04,0.03,0.02,-0,1.03,90degRot
228,0.06,0.04,0.04,0.02,-0.01,1.03,90degRot
229,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
230,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
231,0.06,0.03,0.03,0.01,-0,1.02,90degRot
232,0.05,0.05,0.05,0.01,-0,1.03,90degRot
233,0.06,0.03,0.04,0.01,-0,1.03,90degRot
234,0.06,0.04,0.03,0.01,-0,1.02,90degRot
235,0.05,0.05,0.04,0.01,-0,1.03,90degRot
236,0.05,0.03,0.03,0.01,-0,1.03,90degRot
237,0.05,0.04,0.03,0.01,-0.01,1.03,90degRot
238,0.05,0.04,0.03,0.01,-0,1.03,90degRot
239,0.06,0.04,0.03,0.01,-0.01,1.02,90degRot
240,0.04,0.05,0.04,0.01,-0,1.02,90degRot
241,0.05,0.04,0.03,0.01,-0,1.02,90degRot
242,0.06,0.05,0.04,0.01,-0.01,1.02,90degRot
243,0.04,0.05,0.03,0.01,-0.01,1.02,90degRot
244,0.05,0.04,0.03,0.01,-0,1.03,90degRot
245,0.04,0.04,0.04,0.02,-0.01,1.03,90degRot
246,0.06,0.04,0.04,0.01,-0,1.03,90degRot
247,0.06,0.05,0.03,0.01,-0,1.03,90degRot
248,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
249,0.06,0.05,0.03,0.01,-0.01,1.03,90degRot
250,0.05,0.05,0.04,0.02,-0,1.03,90degRot
251,0.05,0.04,0.03,0.01,-0,1.03,90degRot
252,0.06,0.05,0.04,0.01,-0.01,1.02,90degRot
253,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
254,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
255,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
256,0.06,0.04,0.04,0.01,-0,1.02,90degRot
257,0.05,0.03,0.04,0.01,-0,1.03,90degRot
258,0.06,0.04,0.04,0.01,-0,1.03,90degRot
259,0.06,0.04,0.04,0.01,-0,1.03,90degRot
260,0.05,0.04,0.03,0.01,-0,1.03,90degRot
261,0.05,0.05,0.03,0.01,-0,1.02,90degRot
262,0.06,0.05,0.03,0.01,-0,1.03,90degRot
263,0.05,0.05,0.03,0.01,-0,1.03,90degRot
264,0.04,0.05,0.04,0.01,-0,1.02,90degRot
265,0.05,0.05,0.06,0.01,-0,1.03,90degRot
266,0.05,0.05,0.04,0.01,-0,1.02,90degRot
267,0.06,0.05,0.03,0.01,-0,1.03,90degRot
268,0.04,0.04,0.04,0.01,-0,1.03,90degRot
269,0.05,0.04,0.03,0.01,-0,1.03,90degRot
270,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
271,0.05,0.04,0.04,0.01,-0.01,1.03,90degRot
272,0.05,0.05,0.04,0.01,-0.01,1.02,90degRot
273,0.05,0.04,0.04,0.02,-0.01,1.02,90degRot
274,0.05,0.05,0.03,0.02,-0,1.02,90degRot
275,0.05,0.04,0.04,0.01,-0.01,1.02,90degRot
276,0.05,0.05,0.03,0.01,-0.01,1.02,90degRot
277,0.06,0.06,0.03,0.01,-0.01,1.02,90degRot
278,0.23,-0.2,0.25,-0,0.01,1.04,90degRot
279,-0.01,-4.44,-0.06,-0.1,-0.02,1.15,90degRot
280,0.18,-9.42,0.26,0,-0.01,1.17,90degRot
281,-0.55,-9.42,-1.71,0.17,0.02,0.9,90degRot
282,-1.76,-9.42,0.59,0.39,0.16,0.51,90degRot
283,1.24,-3.5,0.91,0.74,0.01,0.54,90degRot
284,0.44,-6.08,0.35,0.74,-0.06,0.55,90degRot
285,1.73,-9.42,0.8,0.74,-0.03,0.37,90degRot
286,2.1,-8.39,0.36,0.94,-0.06,0.15,90degRot
287,0.92,-4.18,0.04,1.02,-0.02,-0.04,90degRot
288,-0.37,-1.67,0.07,1,0.02,-0.04,90degRot
289,0,-0.25,0.08,0.96,-0.1,0.32,90degRot
290,-0.15,0.03,0.05,0.98,-0.05,0.11,90degRot
291,0.07,0.03,0.05,0.99,-0.04,0.03,90degRot
292,0.03,0.05,0.02,0.99,-0.02,0.01,90degRot
293,0.03,0.07,0.01,0.99,-0.01,-0,90degRot
294,-0.06,0.05,0.03,0.98,-0,0,90degRot
295,-0,0.05,0.05,0.98,-0.01,-0,90degRot
296,-0.18,0.07,0.01,0.99,-0.03,0.02,90degRot
297,-0.07,0.71,0.03,1.02,-0.04,-0.01,90degRot
298,0.08,1.74,0.06,1.03,-0.02,-0.02,90degRot
299,-0.12,2.67,0.08,1.04,0.01,0.01,90degRot
300,-0.1,4.16,-0.01,1.06,-0.02,0.02,90degRot
301,0.07,5.91,0.02,1.01,-0.02,0.1,90degRot
302,0.03,7.39,-0.01,0.95,-0.02,0.2,90degRot
303,-0.65,7.07,-0.39,0.84,-0.01,0.36,90degRot
304,-0.54,8.26,-0.47,0.78,-0.02,0.48,90degRot
305,-0.19,8.33,-0.29,0.63,-0.03,0.65,90degRot
306,-0.02,8.48,-0.19,0.47,-0.02,0.79,90degRot
307,0.06,7.37,-0.06,0.33,0.02,0.88,90degRot
308,0.09,7.35,-0.04,0.24,-0.01,0.91,90degRot
309,0.18,7.73,0.42,0.06,0.02,0.94,90degRot
310,0.15,0.05,0.05,-0.01,0.01,0.98,90degRot
311,0.05,0.03,-0.02,-0,-0.02,1,90degRot
312,0.05,0.05,0.04,0.01,-0,1.01,90degRot
313,0.05,0.04,0.04,0.01,-0.01,1.02,90degRot
314,0.05,0.05,0.04,0.01,-0.01,1.03,90degRot
315,0.06,0.05,0.04,0.01,-0.01,1.03,90degRot
316,0.08,0.02,0.06,0.05,-0.04,1,90degRot
317,0.14,-0.03,0.29,-0.01,0.01,1.03,90degRot
318,0.07,0.02,0.41,0.02,-0.01,1.04,90degRot
319,0.07,-1.12,0.38,-0.07,-0,1.13,90degRot
320,0.05,-3.28,0.15,-0.08,0,1.14,90degRot
321,-0.02,-4.87,-0.06,0.03,-0,1.06,90degRot
322,-0.05,-5.86,-0.02,0.13,-0.01,1.03,90degRot
323,0.01,-6.84,0.11,0.26,0,0.96,90degRot
324,-0.06,-7.99,-0.01,0.4,-0.02,0.85,90degRot
325,-0.04,-7.35,0.01,0.56,0.01,0.73,90degRot
326,-0.01,-8.16,0.04,0.62,-0.01,0.67,90degRot
327,0.11,-7.89,0.09,0.76,-0.02,0.48,90degRot
328,0.58,-8.11,0.18,0.83,-0.03,0.33,90degRot
329,0.51,-6.85,0.12,0.91,-0.07,0.15,90degRot
330,1.51,-6.18,0.08,0.94,-0.08,0.01,90degRot
331,2.98,0.01,-0.04,0.97,-0.01,-0.12,90degRot
332,0.86,0.1,0.01,0.98,0.02,-0.1,90degRot
333,0.05,0.1,0.02,0.98,-0.01,-0.04,90degRot
334,-0.08,0.08,0.03,0.99,-0.03,-0,90degRot
335,0.05,0.09,0.02,0.99,-0.02,0,90degRot
336,-0.35,0.07,0.04,0.99,-0.03,-0,90degRot
337,-0.71,0.08,0.05,0.99,-0.01,-0.02,90degRot
338,-0.37,1.07,0.1,1.06,-0.04,-0.04,90degRot
339,-0.49,2.89,0.1,1.05,0,0,90degRot
340,-0.74,3.79,-0.02,1.03,-0.01,0.04,90degRot
341,-0.36,4.22,-0.03,0.99,-0.02,0.1,90degRot
342,-0.16,5.19,-0.03,1.01,-0.05,0.15,90degRot
343,-0.49,7.19,-0.21,0.97,-0.02,0.23,90degRot
344,-0.48,8.29,-0.33,0.88,-0.02,0.34,90degRot
345,-0.68,9.46,-0.7,0.77,-0.03,0.44,90degRot
346,-0.27,9.46,-0.57,0.57,-0.04,0.59,90degRot
347,-0.17,9.46,-0.7,0.31,-0.05,0.79,90degRot
348,0.05,9.32,-0.48,0.08,0,0.96,90degRot
349,-0.87,-0.08,0.61,0.37,0.68,-1.09,90degRot
350,0.06,0.04,0.29,0.1,0.2,0.38,90degRot
351,0.06,0.04,0.04,0.03,0.05,0.84,90degRot
352,0.05,0.04,0.04,0.02,0.02,0.96,90degRot
353,0.06,0.04,0.04,0.01,0,1.01,90degRot
354,0.05,0.04,0.04,0.01,-0,1.02,90degRot
355,0.05,0.03,0.03,0.01,-0,1.03,90degRot
356,0.05,0.04,0.04,0.01,-0.01,1.02,90degRot
357,0.14,-0.02,0.57,-0.05,0.04,1.07,90degRot
358,0.4,-0.44,1.3,-0.06,-0,1.09,90degRot
359,-0.02,-1.74,0.52,-0.02,-0.04,1.09,90degRot
360,0.11,-4.14,0.61,-0.02,-0.02,1.11,90degRot
361,-0.14,-6.64,0.2,0.01,-0.01,1.1,90degRot
362,-0.03,-8.69,0.02,0.18,0.01,0.92,90degRot
363,-0.03,-8.68,0.03,0.36,-0.01,0.83,90degRot
364,-0,-7.72,0.05,0.59,-0.04,0.67,90degRot
365,0.08,-6.47,0.1,0.72,-0.03,0.59,90degRot
366,0.58,-5.8,0.38,0.8,-0.06,0.5,90degRot
367,0.43,-5.1,0.23,0.88,0,0.42,90degRot
368,0.18,-5.36,0.07,0.88,-0.01,0.37,90degRot
369,-0,-5.41,0.05,0.93,0.01,0.25,90degRot
370,0.1,-5.08,0.04,0.97,-0.01,0.1,90degRot
371,0.63,-3.82,0.05,1,-0.03,0.02,90degRot
372,1.54,0.01,-0,0.97,0.01,-0.07,90degRot
373,0.43,0.02,0.02,0.98,0.01,-0.06,90degRot
374,0.05,0.08,0.03,0.98,-0.01,-0.02,90degRot
375,0.06,0.05,0.04,0.98,-0.01,-0.01,90degRot
376,-0.18,0.03,0.05,0.97,0.05,-0.02,90degRot
377,-0.43,0.09,0.03,0.99,0.01,-0.01,90degRot
378,-0.04,1.2,0.08,1.04,-0.01,-0.03,90degRot
379,0.03,2.21,0.07,1.01,0.01,0,90degRot
380,-0.15,3.5,0,1.02,0,0.02,90degRot
381,-0.18,4.49,-0.01,1.01,-0.01,0.08,90degRot
382,-0.2,5.39,-0.04,0.97,-0.04,0.17,90degRot
383,-0.07,5.38,-0.02,0.93,-0.02,0.26,90degRot
384,-0.03,5.2,-0.02,0.85,-0.01,0.42,90degRot
385,-0.13,4.9,-0.11,0.83,-0.03,0.5,90degRot
386,-0.18,5.18,-0.16,0.8,-0.02,0.55,90degRot
387,-0.13,6.3,-0.2,0.71,-0.02,0.64,90degRot
388,-0.44,6.87,-0.7,0.6,-0.03,0.71,90degRot
389,-0.33,6.25,-0.78,0.42,-0.01,0.87,90degRot
390,0.01,4.48,-0.18,0.31,-0,0.96,90degRot
391,0.07,4.97,-0.03,0.28,-0.01,0.95,90degRot
392,0.13,4.31,0.07,0.14,0,1.04,90degRot
393,0.16,3.22,0.51,0.08,0.03,1.03,90degRot
394,0.11,2.51,0.51,0.04,-0.01,1.05,90degRot
395,0.09,2.15,0.34,0.06,-0.02,1.01,90degRot
396,0.04,0.04,0.04,0.03,-0.01,1.02,90degRot
397,0.06,0.05,0.03,0.02,-0.01,1.03,90degRot
398,0.05,0.05,0.03,0.01,-0,1.02,90degRot
399,0.12,-0.01,0.31,-0.06,0.06,1.02,90degRot
400,0.15,-0.01,0.95,-0.03,0.02,1.03,90degRot
401,0.13,-1.26,0.77,-0.02,-0.01,1.07,90degRot
402,0,-2.64,0.13,-0,-0.02,1.09,90degRot
403,-0.01,-4.29,-0.11,0.03,-0.01,1.08,90degRot
404,-0.18,-6.07,-0.43,0.11,-0.04,1.06,90degRot
405,-0.27,-6.88,-0.55,0.27,-0.01,0.94,90degRot
406,-0.02,-5.74,0.01,0.42,-0.01,0.86,90degRot
407,-0.01,-5.52,0.01,0.54,-0.01,0.79,90degRot
408,-0.05,-4.73,-0.02,0.64,-0.02,0.72,90degRot
409,-0.08,-4.9,-0.04,0.69,-0.02,0.67,90degRot
410,-0.43,-5.49,-0.26,0.73,-0.02,0.61,90degRot
411,-0.14,-6.23,-0.01,0.8,-0.02,0.48,90degRot
412,0.18,-5.11,0.09,0.95,0.01,0.35,90degRot
413,0.15,-3.97,0.06,0.96,-0.03,0.24,90degRot
414,0.53,-3.26,0.13,1,-0.01,0.2,90degRot
415,0.25,-2.47,0.09,1,0,0.13,90degRot
416,0.1,-1.98,0.06,1,-0.01,0.08,90degRot
417,0.09,-1.53,0.03,1,-0.01,0.04,90degRot
418,0.06,-1.3,0.05,1.01,-0.01,0,90degRot
419,0.24,-0.04,0.03,0.99,-0.01,-0.01,90degRot
420,0.03,0.06,0.04,0.99,-0.02,-0.02,90degRot
421,0.06,0.08,0.03,0.99,-0.02,-0,90degRot
422,-0.12,0.08,0.04,0.99,-0.01,-0.01,90degRot
423,0.11,1.13,0.1,1.05,-0.01,-0.05,90degRot
424,0.16,2.24,0.05,1.05,-0.01,-0.04,90degRot
425,-0.11,3.44,-0.01,1.04,-0,-0.02,90degRot
426,-0.15,4.69,0.01,1.02,-0.01,0.06,90degRot
427,-0.05,5.1,-0,0.96,-0.01,0.18,90degRot
428,0.12,5.1,0.05,0.92,-0.02,0.29,90degRot
429,0.02,5.49,-0.01,0.87,-0.03,0.4,90degRot
430,0.1,5.92,0.05,0.82,-0.02,0.49,90degRot
431,0.13,5.84,0.06,0.72,-0.01,0.62,90degRot
432,0.09,5.47,0.03,0.62,-0.01,0.74,90degRot
433,0.1,5.15,0.05,0.59,-0.01,0.76,90degRot
434,0.09,4.52,0.03,0.51,-0.01,0.84,90degRot
435,0.07,3.76,0.01,0.41,-0.01,0.93,90degRot
436,0.09,3.33,0.03,0.37,-0.01,0.95,90degRot
437,0.07,3.77,0.01,0.34,-0.01,0.94,90degRot
438,0.04,2.9,-0.08,0.25,-0,0.99,90degRot
439,0.06,3.56,-0.18,0.21,-0.01,0.99,90degRot
440,0.12,3.09,0.27,0.13,-0,1.01,90degRot
441,0.09,3.73,-0.03,0.11,-0.02,0.94,90degRot
442,0.09,0.05,0.05,0.03,0.03,0.97,90degRot
443,0.07,-0.01,0.09,0.02,0,1.01,90degRot
444,0.04,0.07,0.05,0.01,0,1.02,90degRot
